HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
57050023,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP : DURRIES : DURRIES OF WOOL",12%,,01/07/2017,
57050024,"COTTON DURRIES OF HANDLOOM (INCLUDING CHINDI DURRIES, COTTON CHENILLE DURRIES, RAG RUG DURRIE, PRINTED DURRIES, DRUGGETS)",12%,,01/07/2017,
57050029,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP : DURRIES : OTHER",12%,,01/07/2017,
57050031,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP : OF JUTE : OF BLENDED JUTE",12%,,01/07/2017,
57050032,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP : OF JUTE : OF COIR JUTE",12%,,01/07/2017,
57050039,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP : OF JUTE : OTHER",12%,,01/07/2017,
57050041,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP : CARPETS, CARPETING, RUGS, MATS AND MATTINGS : KNITTED",12%,,01/07/2017,
57050042,"MATS AND MATTINGS INCLUDING BATH MATS, WHERE COTTON PREDOMINATES BY WEIGHT, OF HANDLOOM, COTTON RUGS OF HANDLOOM",12%,,01/07/2017,
57050049,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP : CARPETS, CARPETING, RUGS, MATS AND MATTINGS : OTHER",12%,,01/07/2017,
57050090,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP : OTHER",12%,,01/07/2017,
